PC1, PC2, PC3
1.263550774398918344e-02,2.408080511507977844e-03,-1.946048075873068467e-02
1.431425716408149355e-02,2.458379474513158053e-03,1.101910365365421814e-02
1.434752488810669621e-02,9.550616617551441895e-03,-1.955492277502697551e-03
1.086036451685621490e-02,-1.821712210893547705e-03,2.285892105283219775e-02
1.185199072244807680e-02,8.747656508104302911e-03,-5.268296676330987312e-03
7.941038928696568522e-03,1.038488232912921500e-02,-4.884796476127798923e-03
1.143337643262211031e-02,-1.198465744283398401e-02,-7.435904878353760510e-03
1.011135342197799075e-02,9.766620168597932652e-03,-1.443681117062109963e-02
7.357736662071170594e-03,1.521865514504561374e-02,7.848847357756242107e-03
1.045712897806630633e-02,2.353389679519599879e-03,-1.029006443374069595e-02
1.138334837772502633e-02,-1.490376773825891933e-02,-2.850023233639109501e-03
8.474468984711186481e-03,1.653523752712943032e-03,1.586739560917252087e-02
1.063074646176875512e-02,1.070685807919446661e-03,-1.763019963243422222e-02
8.598247921086933990e-03,-5.974627186017945554e-03,1.560423367296432696e-02
1.144345281623246162e-02,-1.453750132140739851e-02,2.737238946665471184e-03
6.920933002039618247e-03,1.088817292533476866e-02,5.528425353645948469e-03
8.765865472374389025e-03,3.327338039663306924e-03,2.050755999767077745e-02
1.090206076225902834e-02,-8.759634405805220457e-04,1.978400826672757976e-02
9.543289376780745431e-03,1.211893582878929496e-03,-1.100320094367332469e-02
1.063520991003902467e-02,-8.931337241817324107e-03,1.473386967110460605e-02
1.027549638211673437e-02,-3.107390426440955269e-03,-2.223268405279736886e-03
1.066707588546806328e-02,3.276629950096054868e-03,-2.143027902173649107e-02
1.120285454876236708e-02,-2.252991498978086995e-02,4.975347680866128858e-03
6.874023687578964190e-03,1.102990161265759821e-02,2.265755296637203455e-03
8.122183347079559371e-03,6.009861113754266446e-03,2.062437219735970689e-02
9.741471360000942062e-03,-7.868926363253153297e-03,1.946594600522752114e-02
9.088552988924296361e-03,1.467837502111693417e-03,-1.199106694560927132e-02
9.403035813873725918e-03,-1.038305860106530747e-02,1.522148713962966776e-02
1.150451597044693970e-02,-9.373817318300768989e-03,5.109022521331371691e-03
7.575769030560934418e-03,1.143220364955120291e-02,3.451199814921553696e-03
8.256603295598682196e-03,1.051647017337126481e-03,2.406611382140201247e-02
1.322921409601525260e-02,-1.089270050317480906e-02,7.070906709807942524e-03
9.017171080455972654e-03,6.195422418886348259e-03,-1.685144098916202191e-02
6.782553007408756093e-03,1.317275734223286206e-02,4.779617232187280580e-03
1.018495151567065486e-02,5.538312928514988083e-03,-6.553748640652385174e-03
1.314867022346922175e-02,-9.088052486983610664e-03,2.370532788813993572e-03
1.029116929932596611e-02,1.458472568104133118e-03,-1.561075138366699137e-02
1.211327791708461526e-02,-8.661416359593493777e-03,9.581286330284655151e-03
1.293468460422876783e-02,-1.417884509928055842e-02,3.357554706038614733e-03
1.389502620658900761e-02,-6.417778355125938056e-03,9.048576441307180918e-03
1.148034433949554622e-02,-3.026733793116727703e-02,8.570325088812398573e-03
9.357946949107272608e-03,1.051758285320021288e-02,-1.231420925060895503e-02
1.067894115070234899e-02,5.479670404364176545e-03,-1.855143006889508825e-02
7.641197620242703298e-03,1.544486166252908958e-02,7.703194495345472986e-03
7.049596136571722668e-03,1.398772912854345622e-02,2.238837812585048326e-03
1.113261203732005163e-02,5.831922085452691598e-03,2.013698518517679364e-02
1.120325912667865034e-02,2.848406844950877870e-03,-1.645517875190488644e-02
1.245704002571821831e-02,3.486097225081795283e-03,1.326715542425436871e-02
1.231242016947651369e-02,-1.446813015221290813e-02,-7.481459325760766652e-03
9.927271409152201367e-03,7.737302428109247426e-03,-1.717060850297724706e-02
1.368596955000541716e-02,3.929951991707874778e-03,2.044678947132387917e-02
1.544367951999542701e-02,9.108908443984247566e-03,6.259335210584039341e-03
1.427060216072984812e-02,-4.666144327144326927e-03,8.071546705173760286e-03
9.003827476413560349e-03,1.702458781695885201e-02,6.353019973219324254e-03
1.098434109083784235e-02,-1.621320356617872048e-03,1.791629918726457896e-02
1.298082880559973951e-02,3.352296064277067878e-03,-1.484469349589861466e-02
1.308461083765033971e-02,-7.606540108612703209e-03,1.039521118167990518e-02
1.373678050697749002e-02,-2.849827407247199594e-03,1.102483997371116707e-02
1.014520889375381679e-02,2.404696677853738855e-03,-2.205464175597607671e-02
7.900497416154721175e-03,1.375128911285101660e-02,4.590838707998246698e-03
1.000291992808945499e-02,-1.095614585379780446e-04,-2.282660544154445706e-02
9.448395064327147833e-03,1.767277828413939961e-02,4.846137664658698233e-03
8.331980861166246935e-03,1.439037962575596616e-02,4.584580580137810613e-03
1.101160259116464556e-02,-1.862629896095616827e-02,1.311745690124491203e-03
1.349466730752012060e-02,-3.068355900773960671e-03,1.830164744712083416e-02
1.300519617252247559e-02,1.923983171416588159e-03,-9.928654644531352200e-03
1.245535342364186525e-02,8.147121443345260901e-05,2.789517584242109244e-02
1.396250985119353027e-02,-1.495073106532105421e-02,-6.397401217515431490e-03
1.219801901595765452e-02,5.060436577718382245e-05,-9.734093629024477556e-03
1.111036245249211185e-02,9.790209234771825699e-05,-2.235911188394389473e-02
1.290684406191597647e-02,-2.452278986443306823e-03,-1.224942398242994182e-02
1.305790166134667557e-02,-2.166747457025110582e-03,1.530933404713612743e-02
1.208509451619531848e-02,1.219005151370547435e-02,-1.210285274063591099e-02
1.036769843988155811e-02,5.053581025044892941e-03,-9.698306850133467383e-03
1.191752675089110744e-02,8.422997845096185515e-03,-1.545432466875404885e-02
8.145120001971014115e-03,1.612276178992426423e-02,7.871425121421237250e-03
1.425797099158183055e-02,-1.094609535248563907e-02,-4.481176606773355428e-03
1.175308260092608297e-02,-8.603555969077051821e-03,-3.836471394384987060e-03
1.393056862981700145e-02,-1.391515932453538107e-02,2.149373079165243366e-03
1.289127327320076580e-02,-1.500397854196764032e-02,7.338274982301133328e-03
1.055080929482486371e-02,-1.157020066272642853e-02,1.376729513803113050e-02
1.188464326063494968e-02,-1.487317945630109092e-02,1.084843838496045605e-02
1.387467104736422527e-02,2.909792061302790447e-04,1.239699233113049880e-02
1.073050634850746671e-02,-1.253969629292660433e-02,1.429996439874268652e-02
1.294854185471542088e-02,2.985444821128870919e-03,-2.184665348138280574e-02
1.121276576426942853e-02,1.014360470327919060e-02,-1.451597078407166827e-02
1.121250746270264359e-02,7.513818993237181970e-03,-4.432946663113527738e-03
1.417202467537254790e-02,1.232357894408095227e-03,7.417684735759396027e-03
1.229717565475145144e-02,-6.733828036833708688e-03,4.507723087268709450e-04
1.297873869646472972e-02,-8.364030486245275760e-04,-2.095083844665605183e-02
1.242183453785409251e-02,-4.408696901136339302e-03,-2.774263776038533684e-03
1.251193689996968686e-02,2.384946352337784150e-03,-1.972182855448909727e-02
1.299199982937331369e-02,3.259345638894852685e-03,4.541993760555987358e-03
1.096761348547236475e-02,-2.415397193604024856e-02,3.878088589238105378e-03
1.311219654978871066e-02,6.459398299473124126e-03,1.452208014799673264e-02
1.366725802421351645e-02,-6.060503861431251055e-03,4.109327927382276299e-03
1.186602869980291942e-02,5.053016267007104378e-03,-1.449543051190664913e-02
7.816909932210328385e-03,1.221074047064445514e-02,9.994878376628404254e-03
1.403817228353150190e-02,1.056819852351312261e-02,2.454589803076692896e-03
9.223950209987546306e-03,1.751800853543711289e-02,7.404195013478356152e-03
1.352158292319785918e-02,-1.977659506936603473e-03,6.152370194892465118e-04
1.281428500391239636e-02,-2.334198261098914887e-02,4.990010560832034911e-03
1.332015209957647210e-02,-2.036567861974054872e-02,1.096635424183887118e-02
8.798091252099132439e-03,1.102484976666094976e-02,1.820676632436226457e-03
1.076271635449140875e-02,-3.792890506320594109e-03,1.374075387165114674e-02
1.200337077013868131e-02,7.623801861142316671e-04,1.330841657227414127e-02
9.712577004278277401e-03,7.116557790706762136e-03,-6.909733022305010637e-03
9.810153154142846332e-03,2.157433785956635978e-03,-2.582092323471270410e-03
9.273088158740583689e-03,-3.887575760220941638e-03,-7.155574695668128621e-03
9.720085344771740507e-03,1.109580458902685238e-02,-7.503732825902525994e-03
1.054529884881294163e-02,8.728448890428314177e-03,-3.785419299004377618e-03
1.056108955252031863e-02,1.142234595822514374e-02,-1.403818111954495060e-02
6.135074472244061473e-03,-1.603410277306754200e-02,1.418488181883402303e-03
8.051336574360074341e-03,1.349082291567653587e-02,4.397951443545714684e-03
1.152553314285629897e-02,-3.207715129227495330e-03,1.582807643877152601e-02
1.040424157677425666e-02,3.109881056748757273e-03,1.497050312487460677e-02
9.181427026217436893e-03,8.806220015405962984e-03,-6.033023946998026209e-03
6.973730620300967742e-03,4.458413897003741730e-03,-1.339184863438811976e-03
9.606207569331373999e-03,-1.000409141601011666e-02,-4.128286837438265543e-03
9.072845213180004420e-03,-4.730130500874081718e-03,-2.044562288532944874e-02
8.296636192094074616e-03,1.041763187737327657e-02,2.426911847394568056e-03
9.515750145548963410e-03,7.429819144944403535e-03,-1.434644321053121438e-02
8.391904958955561170e-03,-1.710270361815323728e-02,-2.301434670870276637e-03
8.231781643717765370e-03,1.256771199177181796e-02,3.410036751226165445e-03
1.286278066271290439e-02,2.401620476778463641e-03,2.073621513259394158e-02
1.147717581816908375e-02,-8.097700168081822109e-03,2.085325382405180464e-02
8.290344477884171309e-03,7.843560870646994893e-03,-5.929105810169588153e-03
8.205595512362296243e-03,-2.200898472054187149e-03,7.480342919805740322e-03
8.894584504306765269e-03,-9.574583228860676296e-03,-1.145126694877715394e-02
9.444734590021295478e-03,-6.037567850395159433e-03,-2.164115710617121532e-02
1.055323947928389627e-02,8.453514793029500221e-03,-4.656946001782639164e-04
8.537420137511696899e-03,1.220393559987319014e-02,-8.316242676058962016e-03
1.322481983818850002e-02,-1.005682093964336762e-02,1.183997400167076733e-02
1.094925149067848408e-02,-5.312207162272074247e-04,2.973107144417768116e-03
1.132655331985124060e-02,-3.274264531602835791e-03,1.949971709309642615e-02
1.194403769767160041e-02,2.051614816263573008e-03,1.905478382366835796e-02
1.048000695721834630e-02,8.233473331276431467e-03,-9.744400854460859990e-03
1.033849613167592968e-02,-9.961822643112610426e-03,1.787689450809468519e-02
1.198305557391196423e-02,3.954538798761770549e-04,1.687164216234442182e-02
7.483557450646488064e-03,1.378411513364984943e-02,1.634459233899219653e-03
7.882312283345139711e-03,9.300499772572979815e-03,-1.559882304920148875e-03
1.076576440007883523e-02,4.309377504544488306e-03,4.124021454649535318e-03
9.329111611210302163e-03,3.739824590698148914e-03,6.337869540122011668e-03
1.367507923894230489e-02,-6.991781450122823427e-03,1.728940902842893493e-02
1.373191991391828175e-02,1.903692703991670745e-03,1.318425480197956377e-02
8.394724095174053644e-03,-6.056588798284284498e-04,1.265583638554597552e-02
6.731866459261421839e-03,1.147285549148865588e-02,4.626918466492558821e-03
8.156784922568084684e-03,-4.953408809272018612e-03,1.165039812062688800e-02
7.072394777446691302e-03,1.130896226805782430e-03,-4.080654779045042417e-03
6.923586994040019371e-03,5.423656691141687507e-04,-1.662498075395449706e-02
9.966616657705797133e-03,-7.873434066316867264e-03,1.485508902232095772e-02
4.971453625143420346e-03,5.637082920413449307e-03,5.360124446063013748e-03
1.111607648535931948e-02,-8.576225821069463975e-03,1.147009019179487041e-02
1.335563731432916866e-02,8.247415187102492481e-03,-7.894780823447645687e-03
1.081841580362802487e-02,1.391859786595334679e-02,-6.666256760409232721e-03
6.633588535375217407e-03,1.199854534345177505e-02,9.254945111204119362e-03
1.189899600452420068e-02,8.687634505650021488e-03,-2.759703923404802778e-03
1.496213566181669313e-02,1.120264700944039946e-02,-3.609011458244238205e-03
1.142862242676925127e-02,7.876859263533453684e-03,-1.811772933103898697e-02
1.207998347123349740e-02,6.817305962714074324e-03,-3.216748447035305217e-03
7.923558102037576989e-03,1.564472058366136314e-02,4.223394285442140517e-03
1.378694666420665280e-02,-2.200066206874335198e-02,1.008580771859245682e-02
1.502333078226497469e-02,-2.134754797553246181e-02,3.986914614284567046e-03
8.769829168019004778e-03,1.053580100465041809e-02,-6.943903142472407537e-03
8.958325066470504069e-03,9.515611868872290297e-03,-6.307723497478029580e-03
1.031201085378589954e-02,5.622785133712903533e-03,2.579362751820833861e-03
8.972925553081117014e-03,3.034101650006631838e-03,-1.974183177016648402e-02
7.312929211028244489e-03,3.547461500755263227e-03,1.994479087955758952e-03
1.176624548071875109e-02,-2.624588095640758428e-02,7.367653595427439174e-03
1.009607661088485209e-02,-1.600210953568524837e-03,-2.651730133387624876e-03
7.597616174131900484e-03,1.367960120922183040e-02,1.355728311793195050e-02
1.070384474396745070e-02,-6.191999873866755981e-03,1.172100988009265425e-02
9.924079413941850128e-03,4.901611863977518163e-03,-1.820797266874085024e-02
9.519534168762080334e-03,9.790574059075796143e-03,-2.312475603593593543e-03
1.028698665533233497e-02,2.060084806085125085e-03,-1.173433541463993202e-03
7.784306989747050327e-03,1.761444800652979537e-02,8.650608540050615941e-03
1.061309262697470758e-02,-2.744282376397391785e-03,1.417050136692362718e-02
1.169142043542669047e-02,-3.983086274591416710e-03,-8.740795620791375758e-03
1.100304998858834399e-02,-2.646378587624492046e-02,8.046489679973590006e-03
8.634831788181444520e-03,-4.631684264958541714e-04,-2.121765702414612348e-02
1.093246692659054740e-02,1.142760314880330447e-02,-1.693003568856004878e-02
1.311620552606662833e-02,8.712542078395689449e-03,-1.885722284383888406e-02
1.029025121181732783e-02,-2.053432712962554793e-02,1.006524730910375066e-02
1.232012374027013218e-02,-8.158100316039029742e-03,1.662773139418520507e-02
1.139045638724205285e-02,8.856504719351208227e-03,4.216681102246119459e-03
4.456532040232752921e-03,4.775024009810563928e-03,-6.051375165877216807e-03
8.475241713698919085e-03,8.572041692570978727e-03,1.661946407546686152e-03
7.853635544761657095e-03,6.880823515850331522e-03,1.743267832695558506e-03
6.253927754627358268e-03,1.273992431600035231e-02,3.739399006107494740e-03
1.256516827148430361e-02,4.075615128142071920e-03,2.987477122195254884e-03
1.055302495651154818e-02,-8.110319893962322411e-05,-4.763680698299373358e-03
1.307297053646937733e-02,-3.032314239444854499e-03,4.190008760922883137e-03
8.477886665990277265e-03,-7.793612477332171945e-04,-7.275005838644960088e-03
9.592243164554844007e-03,-2.464675528235098570e-02,7.654588164638059626e-03
8.990744982217234796e-03,-1.828987521955696000e-02,2.969675021645864100e-03
9.059813800135256556e-03,-2.357706300041101377e-02,7.474897925368778444e-03
1.133694383640606110e-02,4.286182921393736408e-04,1.238830955978590699e-02
9.411681495550152862e-03,2.690006696628846616e-03,-1.777569208996772690e-02
7.169186711193844402e-03,1.454331920686281233e-02,3.809182100670725594e-03
8.869573142222381829e-03,-1.347476905775797694e-03,-9.778882249230300486e-03
6.985472778134899779e-03,4.521455474403873569e-03,-3.601407373933087665e-03
1.180198991007168872e-02,-1.868968621493528014e-03,1.276625052165088550e-02
8.655711875928355850e-03,-1.851298535407991950e-03,-1.970221008754892075e-03
8.102502776311585470e-03,-8.498423918719032882e-03,-8.440115230784693209e-03
1.063948839575400152e-02,-1.991802075495123850e-02,8.084332621885688408e-03
6.944698929204407012e-03,5.905714488747030103e-03,-2.036805056515826780e-03
9.598487569329695532e-03,6.177870438276346495e-05,4.417853562856479538e-03
9.027962821181140934e-03,5.128523468745782923e-03,-4.894100358062482628e-03
7.642831284196498036e-03,1.361344168030880104e-02,3.927677398138873510e-03
9.133421925307149553e-03,5.883112427210076580e-03,1.465268759020926792e-02
1.234876984343518530e-02,6.406755459049410552e-03,-4.828415703052595272e-03
7.872325720633404841e-03,-1.176796015174173989e-02,-9.143696577874452919e-03
1.065980610882243107e-02,2.989923491734202202e-03,7.795769355858934470e-03
9.790525733006464129e-03,2.607957424140858009e-03,-1.190402834519851440e-02
9.248956486178136829e-03,6.614170956538611285e-03,-7.738980440802927484e-03
6.811365140286946770e-03,-9.915283430700215939e-04,3.252853123152496008e-03
9.794673168124459067e-03,6.126832953256560951e-03,-1.907169991747181825e-02
1.123193117116017513e-02,1.506597849853506506e-03,1.679932047962484284e-02
9.336198696268852015e-03,1.120822409025888818e-02,-1.220003069385480060e-02
1.143133061686926397e-02,1.184721466335942469e-02,3.767286368570482626e-03
1.214578150764618510e-02,-2.402245853434083721e-03,7.414327653208820437e-03
7.849767733958143076e-03,-8.680623866603514802e-03,-8.427806631955709477e-03
1.064038850040366704e-02,4.141492751320947387e-03,-6.872250868016955075e-03
1.010203460352897091e-02,5.372396051622462150e-03,-1.393714779502509132e-02
8.572024049751268346e-03,-6.521764996857354682e-04,-4.409670008767132068e-03
1.102348355996386059e-02,2.049036527436876465e-03,1.987553575461657729e-02
1.308798977849385571e-02,-1.209667301244647707e-03,1.055913417339802984e-02
1.077479923845081795e-02,-1.754823427428841079e-02,3.815395985838649067e-03
8.842144145951955081e-03,1.495965163303552301e-04,-1.190855749523963593e-02
6.482239126650180677e-03,9.998281902411546018e-03,-1.929004343086142997e-04
1.132129469409830919e-02,-2.200543937812500864e-02,6.514710452389932752e-03
6.755588333235345438e-03,1.354241502586518708e-02,1.249783735062345337e-02
1.035784374400454920e-02,-1.893603291208169120e-03,1.281840885255023169e-03
9.008898415378514130e-03,4.443897303244648614e-03,1.303422438601803922e-02
5.880418491328813675e-03,-1.165441365159969149e-02,-1.210786967152345517e-02
7.848368167233752551e-03,-2.866975602060309065e-03,7.222253823936185648e-04
8.358030798189862096e-03,-1.451291717095622852e-02,-2.071936740545135981e-03
6.423228366241283405e-03,-1.689152281961539374e-03,-1.497957539966345876e-02
9.321664843884523363e-03,8.644518122884197950e-03,2.412764554727385956e-03
9.202367480056015264e-03,7.152376796669052995e-03,-1.155077452930753680e-02
1.030269141872874536e-02,-1.626808974147823592e-02,-3.799036557271615456e-04
6.396738208077320034e-03,1.346326513006209681e-02,1.163468148943786785e-02
8.640720517366697398e-03,-2.438560128941824005e-03,1.498131756723580441e-02
7.364565198447661082e-03,6.970999011129812642e-03,-1.089145248239472945e-02
6.066898398600356970e-03,3.828702739324453454e-03,4.518904128848106900e-04
7.934730492265512289e-03,-5.056195197253162028e-03,-1.037942034920227678e-02
6.820522547392050827e-03,-2.170104977948272840e-02,-1.544688931832393156e-03
8.016830710796779905e-03,1.689187135814905830e-02,1.407848253858757191e-02
8.434737138930923500e-03,-2.495016315467074412e-03,5.391368127658135480e-03
7.193291389642099930e-03,-1.389970830709409168e-03,1.155850197262502446e-02
8.624542903730148674e-03,-5.735305616193550615e-03,-1.427344234841223733e-02
8.843751025034310084e-03,-5.435599690945952522e-03,5.892457686923317089e-03
8.331951444478473759e-03,-3.161436889097872256e-03,4.013779951628562172e-04
1.027836197205199767e-02,6.791547992766206257e-03,6.281779441766864765e-03
9.558456039003434060e-03,1.816978939041595867e-02,3.898975382410475952e-04
5.387925521905822385e-03,9.789991513660766323e-03,1.428201328203752493e-02
1.101167372420456397e-02,2.909377466058840709e-03,8.331529715152987889e-03
6.966439908509137330e-03,-3.252634503846851734e-03,9.758480391304871250e-05
1.090457923053650933e-02,-3.206378955149370258e-04,9.780505737295639573e-03
1.176244229639976727e-02,-2.920239374714230299e-02,-2.126017667729672564e-04
9.882212048551946779e-03,7.693071712758289132e-03,-1.401286742775489404e-02
8.490135416355504977e-03,2.335270921730187368e-03,2.045566608054041977e-03
1.102544378166006069e-02,-4.186180106500240984e-04,-1.681411907006490417e-02
1.132381988433425225e-02,-5.079445420618053549e-03,-9.437543947767834326e-03
9.770390970940500200e-03,-1.207417313097658776e-02,-5.333128907107601187e-03
7.378262121565746200e-03,-2.245585178660202547e-02,7.948084053378213967e-04
1.496883430347523483e-02,7.672923189662488735e-03,-1.434819554369539361e-02
1.014286497289452506e-02,4.366437517379787915e-04,-1.887766598208798219e-02
4.862334133558850885e-03,9.824294927097092581e-03,1.115095419020651485e-02
1.009193763153251426e-02,-3.062292695466528429e-03,8.789253945214438313e-03
7.277852804549839530e-03,-9.612925273710938925e-03,5.959643050504350413e-03
7.048748095787224152e-03,1.489261461164095163e-02,1.290635343647773652e-02
8.925982315581726390e-03,-4.581371526441040815e-03,5.515260350268531321e-03
1.085862509267395727e-02,2.356387786250932134e-03,8.033617828525128554e-03
1.141204164669910176e-02,4.020500500245207873e-03,3.954183964298105779e-03
1.132766938304785587e-02,6.693408674431410542e-03,9.768823424481647144e-03
9.862086960196192464e-03,-2.091087808481874376e-04,1.099416669910619274e-02
9.275490842233618735e-03,-1.982106501515460903e-02,-8.439025455483127949e-03
1.097898814977291658e-02,-5.116052437194714732e-03,2.998090368953083926e-03
9.434043697525802338e-03,-1.347806587189101166e-02,-3.364132203682017146e-03
1.037185201220038912e-02,-4.059861981221149583e-04,8.922940135228112427e-03
7.571645588547571033e-03,-2.462106026458340020e-05,4.238460748194713100e-03
7.387177664379887890e-03,5.233333859615338715e-03,-1.131104809401929992e-02
1.025901977640068796e-02,6.883106916713828058e-03,-1.374197679485923002e-02
1.013258691640406620e-02,4.214497991689555335e-03,4.111737850770774867e-03
6.590336864596055798e-03,1.463648105577688638e-02,9.148341184928496933e-03
1.040174682844107086e-02,7.094452059457031298e-06,1.018906375177137816e-03
8.965354303746442960e-03,-2.107955070379065668e-02,2.424137834094619148e-03
9.772444120901613296e-03,-2.397758012427613460e-03,1.061933615460145496e-02
9.032819363961155576e-03,7.747522332325377896e-03,1.166043963969945994e-02
9.501869301781842164e-03,6.301936810984459444e-03,-1.407222708840580663e-02
5.537167755956082411e-03,-1.318251336892182005e-02,-1.068610203947095195e-02
7.309570410980126276e-03,1.404302306797556091e-02,1.282219995127435556e-02
1.049070773429122347e-02,-1.118831937893420038e-02,-1.417100975133026367e-02
1.009774807634816925e-02,-1.862418047523118486e-03,2.266733020569881244e-03
5.856834698159666362e-03,1.313221979080475034e-02,1.081644483239091459e-02
8.750418456083047455e-03,-2.482082570146415795e-03,-1.197288908615893634e-02
1.109994355318379665e-02,-1.059464158206435344e-02,-2.468865154601782540e-03
1.055116704592216036e-02,7.475584822789924262e-03,-1.489113717358227056e-02
1.268889568114149775e-02,9.281475486057272958e-04,-1.765337606386244151e-02
1.154514393747853827e-02,-3.504848574638352171e-02,5.241849991722542443e-03
9.258259930024778997e-03,-4.708603320165385096e-03,-1.813944541467055888e-02
9.524552954891530795e-03,-5.775221927763680638e-03,-5.060811821147974399e-03
6.734874264850936390e-03,1.459149084985851899e-02,1.079363443803521734e-02
1.080701951677650111e-02,9.742791484493227433e-03,-1.615695968420912537e-02
1.052079388918132283e-02,3.020806544711085711e-03,2.011848261186218942e-02
9.492258159269342452e-03,2.301486460921717183e-03,6.020784557519030453e-03
7.616004457794577423e-03,7.883153535337588877e-03,-1.366440786639404499e-02
1.087327700512734016e-02,2.170115549256005933e-03,1.173744938098862482e-02
9.852593885974186144e-03,-4.541396575399504580e-03,-1.361318233346704536e-02
1.180884222121287609e-02,-1.548472628208882179e-02,4.077809511632174075e-03
8.635632893788576861e-03,-3.880168057385264321e-03,7.218979296265245343e-03
8.536571081584742177e-03,-2.526702093684305567e-03,4.737709693619648367e-03
1.176203222749722978e-02,4.515317973962857008e-03,1.344701256239850054e-02
1.254252718304147557e-02,7.346413113996082093e-03,-1.117235493557508681e-02
1.086223932195287852e-02,-2.924743727782553454e-02,6.399358823303451412e-03
9.776069346936765853e-03,-1.235593100073723071e-03,3.286283189422773993e-03
9.323305283557089748e-03,1.230367980580800678e-02,-1.178726942431634200e-02
5.066988942670758861e-03,1.088688906686297551e-02,1.262545401137987397e-02
8.491868966127635865e-03,-5.376317180514674637e-03,-2.114885240377123096e-03
7.172581444801768256e-03,1.582342866957919814e-02,1.248815693854728529e-02
1.521413301628689319e-02,-1.616889140543384049e-02,3.676660624414596849e-03
1.275748525401051818e-02,2.954437337255326392e-03,-2.378634537705992882e-02
8.502460789620953571e-03,-5.950483721769959239e-03,1.086612152683389017e-02
1.021826173248547610e-02,-2.215017115993305353e-03,1.802622402397106513e-02
7.888663573032920345e-03,-5.034033753239856163e-03,-1.872700909575837624e-02
9.842916050593637084e-03,-6.583625049021328730e-03,-1.841537497942393950e-02
1.180785318709267999e-02,-1.716782713956635856e-02,1.044680417547922541e-02
7.830518439405262029e-03,-2.384232844385599220e-03,-7.778523693516458315e-04
9.900881458555419595e-03,-6.311431807887115872e-03,7.186281808602488011e-03
8.832946869846081822e-03,-4.604075449417596028e-03,1.348140154803386184e-02
9.473940058895902183e-03,-8.583537026637083622e-03,-1.735983651849795986e-02
1.072976805359399273e-02,-2.156192753850814589e-03,5.521791473657140271e-03
8.838848008851714344e-03,1.142619584217949291e-02,-7.729958887684970983e-03
5.756428146856998850e-03,-1.391129758400283176e-02,-1.214009854987974785e-02
7.571311631250909890e-03,-1.068981481577956430e-02,-1.134255964153136481e-02
1.104187321655717390e-02,-1.708931917323507077e-02,-2.812221411230134312e-03
8.599275393319285102e-03,-2.252926956394634903e-02,7.616227651625876241e-03
6.773051960609425756e-03,3.753362063502549677e-03,5.919847540365630496e-03
9.982332740605467589e-03,-1.671686684971115250e-02,2.574600244516476750e-03
8.560807927496969991e-03,1.112610919112112275e-02,1.156426101901454617e-02
1.219009365755615096e-02,-2.400333323457592895e-03,-1.638552934489676677e-02
9.642021178783143423e-03,-1.121344881340762163e-02,4.871900033085175413e-03
1.071465110302588508e-02,-9.696583359338591807e-03,4.761689783620248057e-03
1.184703974472098818e-02,-3.826287441177694468e-03,-1.443111714206600157e-02
1.231858096363462780e-02,2.822130732492867094e-03,7.272934400716040207e-03
8.919318771636070009e-03,7.052928709550554572e-03,-1.501084123682104414e-02
6.994189746038235143e-03,-1.448248037179109514e-02,1.147455836909282894e-03
7.531637063273420238e-03,1.431507313203052995e-02,1.413483839587582024e-02
1.094029586001947670e-02,-4.831411690324325346e-03,3.501436100419678780e-03
6.992510919647071561e-03,-4.039127761230880409e-03,4.000929016793763719e-03
8.912027033251182506e-03,-1.792480863996093795e-04,-1.657240718778438260e-02
8.514986852564833397e-03,-1.531563405841417091e-02,1.403764352707634333e-02
7.608661256910156413e-03,-1.002711219900182839e-02,-1.126038866585998485e-03
1.067715128739299760e-02,2.180650791628721032e-03,-1.521882597492945667e-02
1.080258971106104818e-02,1.293514475562773788e-03,2.034835477230657365e-03
1.079688777719852409e-02,-1.524104586547152598e-02,-5.455217960956594732e-03
8.471037576475975300e-03,1.840952591342003355e-02,1.043459976136385664e-02
1.037495643850342049e-02,-5.919054041183533128e-03,1.927101586491984306e-02
1.004308773397895142e-02,-5.842628816377704905e-03,1.549333029277273274e-02
1.207583770162199907e-02,2.002285603448853736e-03,-7.503588176758769351e-03
9.418883956425856338e-03,-7.733657685621344105e-03,1.795969406868229423e-02
1.056480815257726871e-02,7.090980956575800541e-03,2.947752923482972916e-03
9.903734412796804526e-03,-7.660195840444798242e-04,-1.858185623793645602e-02
1.077469391612629473e-02,9.966516394322472161e-03,5.445134882201912996e-03
8.796625883657959930e-03,1.293889852495243124e-03,-1.987276947810709404e-02
1.284757525684389508e-02,-1.246164705104376488e-03,7.286339477029717994e-03
1.153768098325102555e-02,1.041314022650107612e-02,-1.403411583490358529e-02
6.556225470847516085e-03,1.215168513005202879e-02,6.011088133519727761e-03
8.780481547389869246e-03,-2.713371290044388692e-03,1.623671952942868854e-02
8.552289405372111991e-03,5.609075295015217809e-03,-1.274718071005345038e-02
9.525936280356717481e-03,-1.145304763026880682e-02,1.980260403198583208e-02
1.159816054712542628e-02,7.280644431925222329e-04,2.385763777043546294e-02
1.317530182930776173e-02,6.056596429699974415e-03,3.589693971254606392e-03
1.475819827830272130e-02,-2.544107167735315186e-02,3.791886220354990285e-03
1.384743528115995291e-02,2.405550360098942641e-03,-1.830121762738557908e-02
1.078504460772976466e-02,-1.444787721121017915e-02,2.009874776144328010e-02
9.797640138034469093e-03,4.097234001390543008e-03,-1.557752299255806341e-02
9.510013879427703723e-03,-3.969861839388994819e-04,-1.495182739355212752e-02
